64 Kollam Parippally PS 50m after Ruby Arabian Food Court - Prince Auditorium Paripally National Highway 66 (NH 66) NH 44 9 164,8.8198539,76.7540107
65 Alappuzha Vallikunnam 50m before South Indian Bank - IPC Bethel Church Kattanam Kayamkulam - Pathanapuram (SH 5) SH 50 3 162,9.1764615,76.5647283
66 Thrissur Pudukkad Plaza Paliyekara National Highway 544 (NH - 544) NH 50 3 162,10.9710291,77.037603
67 Thiruvananthapuram City Traffic School Valiyathura Valiyathura - Muttathara Road OR 50 3 162,8.4674575,76.9317446
68 Alappuzha Punnapra  Punnapra North Post Office - Punnapra Brethren Assembly Church Paravoor Junction National Highway 66 (NH 66) NH 43 9 161,9.4620807,76.3442657
69 Kottayam Gandhinagar 70m afterports Council Office -omeo Hospital Nagampadam Main Central Road (SH 1) SH 39 11 161,9.5967999,76.5249419
70 Palakkad VADAKKENCHERRY 130m after Gayathry Fuels Petrol Pump - 140m after Mangalam Bridge Mangalam Palam National Highway 544 (NH - 544) NH 39 11 161,10.6028666,76.492455
71 Kollam CHAVARA 60m after SBI ATM - 50m after Post Office Chavara Bridge Chavara National Highway 66 (NH 66) NH 45 7 159,8.9908056,76.5404387
72 Thiruvananthapuram CITY TRAFFIC 50m before Govt HS Vazhamuttam - Thuppanathu Kavu Devi Temple Vazhamuttam National Highway 66 Bypass (NH 66 Bypass) NH 46 5 158,8.4122234,76.971507
"73 Pathanamthitta PATHANAMTHITTA 140m before IOC Pump - 70m before Federal Bank, Kumbazha Kumbazha State Highway 8 SH 47 4 157",9.2629165,76.8064547
"74 Alappuzha HARIPPAD K V Jetty Junction- 50m before Puthenpurayil Fm Tyre Haripad Kumarapuram, Thamallackal National Highway 66 (NH 66) NH 39 10 157",9.2870226,76.4201523
75 Kottayam KURAVILANGADU 180m before Thottuva Junction - 240m after Bharath Timbers Thottuva Kuruvilangad Kuruppunthara Road OR 48 3 156,10.1640821,76.4860252
76 Kollam Kottiyam PS Pattathil Road Junction - Overseas Honda Mylakkad National Highway 66 (NH 66) NH 44 6 156,8.8631424,76.6893466
"77 Kollam KARUNAGAPPALLY 50m before Puthiyakavu Junction - 80m after  Sheikh Masjid, Puthiyakavu Puthiyakavu Junction National Highway 66 (NH 66) NH 44 6 156",9.0771674,76.5320427
78 Kottayam CHINGAVANAM Kerala State Beverages Corporation Ltd - 150m after Axis Bank ATM Kodimatha National Highway 183 (NH 183) NH 44 6 156,9.6553081,77.2224372
"79 Alappuzha Harippad 50m before SBI ATM - 180m before Karthikapally CARD BANK Danapady Junction, Haripad National Highway 66 (NH 66) NH 40 10 156",9.257514,76.4507795
80 Thrissur KORATTI Ottupura Clay House- New Narasimhamoorthy Temple Muringoor National Highway 544 (NH - 544) NH 45 7 155,10.9710291,77.037603
81 Kottayam Changanassery 80m after Divine Nagar Road Junction - 150m before SBI ATM Valiyakulam Karukachal - Changassery Road OR 41 8 155,9.5016376,76.639889
82 Ernakulam Traffic East PS Kundanoor Service Road Junction- Nettoor Jn Kundannoor Bridge National Highway 66 (NH 66) NH 50 1 154,9.9446366,76.3145188
"83 Kollam TRAFFIC PS QUILON 120m before Canara Bank, Thattamala - KTM Showroom Thattamala National Highway 66 (NH 66) NH 46 4 154",8.8717555,76.6390251
84 Alappuzha Ambalapuzha BKM Hospital - 50m after Payalkulangara Sree Devi Temple Near Ambalappuzha Junction National Highway 66 (NH 66) NH 43 6 153,9.3786514,76.362836
85 Kottayam TRAFFIC PS KOTTAYAM Supreme Computer Systems - Eranjal Road Junction Kanjikuzhy National Highway 183 (NH 183) NH 48 2 152,9.5872986,76.5430714
86 Kottayam CHANGANASSERY Mulamoottil Gold Loan - Maruthi Suzuki Servicing Center Thuruthy Main Central Road (SH 1) SH 37 11 151,9.4827361,76.5262238
87 Thiruvananthapuram CITY TRAFFIC New Rajasthan Marbles - Aryankuzhy Kamaleswaram Road Junction Muttathara National Highway 66 Bypass (NH 66 Bypass) NH 46 3 150,8.467682,76.9455815
88 Alappuzha Aroor Road Chandiroor National Highway 66 (NH 66) NH 38 11 150,9.8433362,76.3088759
89 Kollam TRAFFIC PS QUILON 110m after Asramam Masjid - 60m after Uliyakovil Road Junction Asramam Asramam Road OR 43 5 149,8.8949863,76.5993148
90 Thrissur Traffic Thrissur 150m before Sakthan Thampuran Bus Stand- 150m after DENA Bank Sakthan Thampuran Round About Municipal Office Road OR 43 5 149,10.5276416,76.2144349
91 Kottayam Ettumanoor Pandarakalam Finance Private Ltd - State Bank of India Athirampuzha Ettumaanoor - Athirampuzha Road OR 44 4 148,9.6687095,76.5386633
92 Malappuram THIROOR SBI Thazhepalam - IndusIND Bank Chembra State Highway 71 (SH 71) SH 44 4 148,10.9122342,75.9190895
93 Thiruvananthapuram City Traffic Chaitanya Eye Hospital - St Mary's School Keasavadaspuram National Highway 66 (NH 66) NH 44 4 148,8.5297279,76.9384453
94 Alappuzha CHENGANNOOR Anjalimoodu Junction - Mathews Mar Athanasius Residential Central School Anjalimoodu Junction National Highway 183 (NH 183) NH 40 7 148,9.3181932,76.6140143
,,
95 Ernakulam CITY TRAFFIC EAST 90m after Mumbiath Road Junction - 110m after PHC Cheranalloor National Highway 66 (NH 66) NH 45 3 147,10.176785,76.475106
96 Ernakulam Elamakkara Edapally Cooperative Bank - 40m before Bhima Jewellers Edapally National Highway 66 (NH 66) NH 45 3 147,10.0223528,76.3101194
97Ernakulam PERUMBAVOOR Seemas Wedding Collection - Federal Bank Perumbavoor State Highway 16 (SH 16) SH 42 5 146,10.1146301,76.4777526
98 Ernakulam ALUVA 50m before Vellamparambhu Road Junction - 70m after South Indian Bank ATM Paravoor Junction National Highway 544 (NH - 544) NH 42 5 146,10.1003709,76.3570382
99 Thiruvananthapuram City Traffic Kerala State IT Mission - 60m affter South Indian Bank Vellayambalam State Highway 2 (SH 2) SH 42 5 146,8.7447598,77.0241695
100 Ernakulam KALADI 240m before SBI ATM - Krishi Bhavan Mattoor Main Central Road (SH 1) SH 43 4 145,9.3130917,76.6218513
101 Kozhikode Feroke 70m before Kerala Gramin Bank - 80m before Parammal Road Junction Ramanattukara National Highway 66 (NH 66) NH 39 7 145,11.1831214,75.8462412
102 Ernakulam CITY TRAFFIC WEST ICICI Bank - Air Arabia Atlantis Junction Mahatma Gandhi road SH 44 3 144,9.9816358,76.2998842
103 Kozhikode TRAFFIC STATION 50m before Chinmaya Road Junction - 110m after Thondayad Junction Thondayad Mavoor Road OR 40 6 144,11.2598836,75.8100783
104 Ernakulam CITY TRAFFIC EAST Kalamassery Metro Station - 110m after SBI Kalmassery Kalamassery National Highway 544 (NH - 544) NH 40 6 144,10.0531493,76.3528075
105 Pathanamthitta Konni South Indian Bank - Muthoot Finance Konni State Highway 8 SH 45 2 143,9.2292,76.8481
106 Pathanamthitta THIRUVALLA310m after Mannankarachira Public Library - 210m before ISKCON Sri Krishna,9.3889033,76.5620889
Temple Thiruvalla Kavumbhagom Kavumbhagam - Muthoor roadOR 45 2 143,9.3893396,76.5619595
"107 Thiruvananthapuram City Traffic Manacaud Junction - 110m after Federal Bank,Manacaud Manacaud Trivandrum Vizhinjam Rd OR 42 4 142",8.4782988,76.9476962
108 Kozhikode TRAFFIC STATION Bishop House - Santhi Bhavan BSS Colony Malaparamba National Highway 66 Bypass (NH 66 Bypass) NH 38 8 142,11.285678,75.8114528
109 Kollam Kollam Traffic PS Yes Bank - RP Mall Kachery Junction National Highway 66 (NH 66) NH 38 7 142,8.8932118,76.6141396
110 Thiruvananthapuram CITY TRAFFIC 125m before Junction - IOC Petrol Pump Vellayani Junction National Highway 66 (NH 66) NH 39 6 141,8.4575994,76.9997668
111Kollam Sakthikulangara PS Poovanpuzha Devi Temple - Govt School Road Jn Kureepuzha National Highway 66 (NH 66) NH 35 9 141,8.9230166,76.5527249
112Thiruvananthapuram ATTINGAL Kalyan Silks - HP Pump Attingal National Highway 66 (NH 66) NH 44 2 140 112Thiruvananthapuram ATTINGAL Kalyan Silks - HP Pump Attingal National Highway 66 (NH 66) NH 44 2 140,8.6988777,76.8138695
113 Alappuzha Kayamkulam 250m after ONK Jn - Indus Motors Kayamkulam National Highway 66 (NH 66) NH 41 5 139,9.1953887,76.4862597
114 Alappuzha AMBALAPUZHA 200m after SVD UP School - 200m after BP Pump Purakkad National Highway 66 (NH 66) NH 41 5 139,9.3786514,76.362836
115 Thrissur Thrissur Town West Thrissuro-Operative Bank- Westfort Jn West Fort Junction West Fort Road OR 41 4 139,10.5276416,76.2144349
116 Thiruvananthapuram CITY TRAFFIC Vattiyoorkavu Juma Masjid - Thoppumukku Junction Vattiyoorkavu Junction Vattiyoorkavu - Puliyarakonam Road OR 41 4 139,8.525686,76.9924524
117 Kollam Kottiyam PS 110m after IOC Petrol Pump - Sitara Junction KIMS Kottiyam National Highway 66 (NH 66) NH 38 6 138,8.8659473,76.6708601
"118 Thiruvananthapuram Attingal Yamuna & Kaveri Theatres - Bharath Petroleum Pump, Mamom Mamom National Highway 66 (NH 66) NH 39 5 137",8.6982226,76.8136569
119 Kollam KUNDARA St Antony's Shrine - Kundara Railway Station Mukkada Junction National Highway 744 (NH 744) NH 39 5 137,8.959505,76.6748831
120 Malappuram Thenhipalam Kalarickaliyettu Durga temple- KINFRA Kakkanchery National Highway 66 (NH 66) NH 35 8 137,11.1556686,75.891155
121 Thrissur Pudukkad 60 mts after Jancy Raod Jn - SBI ATM Thalore Thalore Thrissur - Thalore Road (High Road) SH 36 8 136,10.4562381,76.2489223
122 Ernakulam CITY TRAFFIC WEST Cherukulam Rd Jn - Panchayath Raj Rd Jn Palluruthy Aroor - Thoppumpady road SH 45 0 135,9.9231644,76.273097
123 Kottayam PALAI Hotel Bion - Lalam Bridge Junction Lalam Bridge Main Eastern Highway (SH 8) SH 41 3 135,9.7135562,76.6879811
